CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19101990123604	Los Angeles	Los Angeles County Office of Education	Phoenix Academy Residential Education Center	10	0	0	0	0	3	3	0	1	17	1314
19101990123612	Los Angeles	Los Angeles County Office of Education	Pacific Lodge Residential Education Center	0	0	0	0	0	4	1	0	0	5	1314
19101990127522	Los Angeles	Los Angeles County Office of Education	Optimist Charter	6	0	1	0	0	2	1	0	0	10	1314
19101991933399	Los Angeles	Los Angeles County Office of Education	L.A. County High School for the Arts	30	2	15	1	4	23	70	2	0	147	1314
19101991995232	Los Angeles	Los Angeles County Office of Education	Los Angeles County Special Education	3	0	0	0	0	0	0	0	0	3	1314
19101991995257	Los Angeles	Los Angeles County Office of Education	Alternative Opportunity Programs	73	0	0	0	0	6	1	1	0	81	1314
19101991995869	Los Angeles	Los Angeles County Office of Education	International Polytechnic High	100	0	7	1	13	1	3	0	2	127	1314
19101991996008	Los Angeles	Los Angeles County Office of Education	Soledad Enrichment Action Charter High	186	7	0	0	0	26	0	0	0	219	1314
19101991996172	Los Angeles	Los Angeles County Office of Education	East Los Angeles County Community	33	0	1	0	0	3	2	0	0	39	1314
19101991996214	Los Angeles	Los Angeles County Office of Education	Renaissance County Community	30	0	2	0	0	7	0	1	0	40	1314
19642120000000	Los Angeles	ABC Unified	District Office	1	0	1	0	0	0	1	0	0	3	1314
19642121930056	Los Angeles	ABC Unified	Cerritos High	90	1	268	3	82	30	21	13	1	509	1314
19642121930361	Los Angeles	ABC Unified	Artesia High	184	1	17	4	23	36	15	0	1	281	1314
19642121931641	Los Angeles	ABC Unified	Tracy (Wilbur) High (Continuation)	70	0	0	3	4	11	11	0	1	100	1314
19642121931880	Los Angeles	ABC Unified	Whitney (Gretchen) High	11	1	121	2	20	1	11	3	0	170	1314
19642121933159	Los Angeles	ABC Unified	Gahr (Richard) High	197	1	72	3	65	66	43	4	2	453	1314
19642121995596	Los Angeles	ABC Unified	ABC Secondary (Alternative)	14	0	2	0	2	1	4	1	0	24	1314
19642460000001	Los Angeles	Antelope Valley Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	1	0	0	2	1314
19642460100081	Los Angeles	Antelope Valley Union High	William J. (Pete) Knight High	469	4	3	2	13	109	59	10	0	669	1314
19642460108407	Los Angeles	Antelope Valley Union High	Eastside High	250	3	3	1	4	119	70	8	0	458	1314
19642460111872	Los Angeles	Antelope Valley Union High	SOAR High (Students On Academic Rise)	34	1	4	0	0	15	17	3	0	74	1314
19642460115337	Los Angeles	Antelope Valley Union High	Los Angeles County Online High	53	1	11	2	0	9	61	0	1	138	1314
19642460126003	Los Angeles	Antelope Valley Union High	Academies of the Antelope Valley	4	0	0	0	0	1	3	0	0	8	1314
19642461930213	Los Angeles	Antelope Valley Union High	Antelope Valley High	178	4	3	0	5	90	30	5	0	315	1314
19642461931732	Los Angeles	Antelope Valley Union High	Desert Winds Continuation High	35	2	0	0	1	34	19	1	2	94	1314
19642461936624	Los Angeles	Antelope Valley Union High	Palmdale High	382	5	3	1	2	75	39	6	1	514	1314
19642461937051	Los Angeles	Antelope Valley Union High	Quartz Hill High	212	9	27	3	13	89	328	3	1	685	1314
19642461995398	Los Angeles	Antelope Valley Union High	Highland High	388	5	16	2	20	91	121	16	1	660	1314
19642461995406	Los Angeles	Antelope Valley Union High	Littlerock High	208	1	3	0	0	20	55	2	3	292	1314
19642461995844	Los Angeles	Antelope Valley Union High	Lancaster High	211	0	9	1	23	88	122	23	0	477	1314
19642461995968	Los Angeles	Antelope Valley Union High	Phoenix High Community Day	4	0	0	0	0	10	2	0	1	17	1314
19642461996537	Los Angeles	Antelope Valley Union High	Desert Sands Charter	108	3	2	1	0	42	59	0	2	217	1314
19642461996644	Los Angeles	Antelope Valley Union High	R. Rex Parris High	95	5	0	0	1	19	12	2	0	134	1314
19642611930288	Los Angeles	Arcadia Unified	Arcadia High	90	2	597	1	31	17	147	0	0	885	1314
19642611995299	Los Angeles	Arcadia Unified	Rancho Learning Center (Alternative)	6	0	11	0	1	2	5	1	0	26	1314
19642790000001	Los Angeles	Azusa Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1314
19642791930528	Los Angeles	Azusa Unified	Azusa High	255	0	5	0	5	3	14	0	0	282	1314
19642791931765	Los Angeles	Azusa Unified	Sierra High	76	0	0	0	0	0	2	0	0	78	1314
19642791933449	Los Angeles	Azusa Unified	Gladstone High	282	0	2	0	7	2	9	1	0	303	1314
19642870000001	Los Angeles	Baldwin Park Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1314
19642870114397	Los Angeles	Baldwin Park Unified	Opportunities For Learning - Baldwin Park II	477	4	2	5	1	90	39	17	1	636	1314
19642871930601	Los Angeles	Baldwin Park Unified	Baldwin Park High	409	0	24	0	4	4	3	0	0	444	1314
19642871936384	Los Angeles	Baldwin Park Unified	North Park Continuation High	179	0	2	0	2	0	0	0	0	183	1314
19642871938166	Los Angeles	Baldwin Park Unified	Sierra Vista High	380	0	26	0	15	3	4	0	0	428	1314
19642871996479	Los Angeles	Baldwin Park Unified	Opportunities for Learning - Baldwin Park	207	3	10	1	8	28	78	15	2	352	1314
19642951930700	Los Angeles	Bassett Unified	Bassett Senior High	265	0	8	0	0	1	2	1	0	277	1314
19642951936491	Los Angeles	Bassett Unified	Nueva Vista Continuation High	22	0	0	0	0	0	0	0	0	22	1314
19643031930775	Los Angeles	Bellflower Unified	Bellflower High	250	0	9	5	30	53	24	6	0	377	1314
19643031935618	Los Angeles	Bellflower Unified	Mayfair High	210	1	26	6	40	79	92	21	0	475	1314
19643031938190	Los Angeles	Bellflower Unified	Somerset Continuation High	109	0	2	0	2	32	21	4	0	170	1314
19643110000001	Los Angeles	Beverly Hills Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	2	0	0	2	1314
19643111930981	Los Angeles	Beverly Hills Unified	Beverly Hills High	25	0	47	0	7	19	336	1	0	435	1314
19643111931021	Los Angeles	Beverly Hills Unified	Moreno High (Continuation)	1	0	0	0	0	0	4	0	0	5	1314
19643290000001	Los Angeles	Bonita Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	2	0	0	0	2	1314
19643291931088	Los Angeles	Bonita Unified	Bonita High	214	1	22	0	7	9	188	38	9	488	1314
19643291937598	Los Angeles	Bonita Unified	Chaparral High (Continuation)	25	1	1	0	1	8	9	1	1	47	1314
19643291937739	Los Angeles	Bonita Unified	San Dimas High	150	0	10	0	13	6	94	11	1	285	1314
19643291995893	Los Angeles	Bonita Unified	Vista (Alternative)	0	0	0	0	0	1	0	0	0	1	1314
19643370000001	Los Angeles	Burbank Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1314
19643371931187	Los Angeles	Burbank Unified	Burbank High	150	2	56	0	23	14	332	21	5	603	1314
19643371931237	Los Angeles	Burbank Unified	Burroughs High	267	0	37	1	39	15	202	13	4	578	1314
19643371933332	Los Angeles	Burbank Unified	Monterey High (Continuation)	40	0	2	0	4	2	29	1	3	81	1314
19643371995877	Los Angeles	Burbank Unified	Magnolia Park	0	0	0	0	1	0	4	0	0	5	1314
19643371996099	Los Angeles	Burbank Unified	Options for Youth-Burbank Charter	108	0	1	1	1	12	65	9	5	202	1314
19643520000001	Los Angeles	Centinela Valley Union High	Nonpublic, Nonsectarian Schools	1	0	1	0	0	0	0	0	0	2	1314
19643520118521	Los Angeles	Centinela Valley Union High	Centinela Valley Independent Study	47	0	0	1	0	10	0	0	0	58	1314
19643520128488	Los Angeles	Centinela Valley Union High	Family First Charter	26	0	2	0	0	5	1	2	5	41	1314
19643520128900	Los Angeles	Centinela Valley Union High	South Bay Academy Community Day	4	0	0	0	0	1	0	0	0	5	1314
19643521930239	Los Angeles	Centinela Valley Union High	R. K. Lloyde High	26	0	0	0	0	4	1	0	0	31	1314
19643521933951	Los Angeles	Centinela Valley Union High	Hawthorne High	312	2	4	4	2	78	11	6	1	420	1314
19643521934926	Los Angeles	Centinela Valley Union High	Lawndale High	353	0	19	4	7	57	15	11	0	466	1314
19643521935048	Los Angeles	Centinela Valley Union High	Leuzinger High	238	0	16	4	3	69	4	7	0	341	1314
19643780000001	Los Angeles	Charter Oak Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	1	0	0	0	2	1314
19643781930312	Los Angeles	Charter Oak Unified	Arrow High (Continuation)	22	0	0	0	0	0	5	0	0	27	1314
19643781931666	Los Angeles	Charter Oak Unified	Charter Oak High	275	7	16	3	13	16	101	13	0	444	1314
19643781995885	Los Angeles	Charter Oak Unified	Oak Knoll Alternative	7	0	0	0	0	0	7	0	0	14	1314
19643940000001	Los Angeles	Claremont Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1314
19643941931807	Los Angeles	Claremont Unified	San Antonio High (Continuation)	19	0	1	0	1	4	7	1	0	33	1314
19643941931823	Los Angeles	Claremont Unified	Claremont High	200	4	59	5	10	49	227	16	17	587	1314
19644361931617	Los Angeles	Covina-Valley Unified	Fairvalley High (Continuation)	44	0	0	0	0	2	7	0	0	53	1314
19644361932086	Los Angeles	Covina-Valley Unified	Covina High	260	0	21	4	8	12	41	0	0	346	1314
19644361936418	Los Angeles	Covina-Valley Unified	Northview High	273	0	5	1	18	11	32	0	0	340	1314
19644361938372	Los Angeles	Covina-Valley Unified	South Hills High	284	2	43	2	16	22	76	2	1	448	1314
19644440000001	Los Angeles	Culver City Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	3	0	0	4	1314
19644441932201	Los Angeles	Culver City Unified	Culver City High	185	1	54	3	7	96	112	3	0	461	1314
19644441932656	Los Angeles	Culver City Unified	Culver Park High	13	0	1	0	0	6	4	0	0	24	1314
19644510000001	Los Angeles	Downey Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1314
19644511931625	Los Angeles	Downey Unified	Columbus Continuation	155	1	0	0	0	11	11	0	0	178	1314
19644511932441	Los Angeles	Downey Unified	Downey High	884	4	16	6	11	30	69	2	0	1022	1314
19644511939164	Los Angeles	Downey Unified	Warren High	762	4	19	5	16	22	53	0	0	881	1314
19644690128736	Los Angeles	Duarte Unified	Opportunities for Learning - Duarte	91	0	2	0	0	8	7	5	0	113	1314
19644691932482	Los Angeles	Duarte Unified	Duarte High	185	0	13	0	14	21	29	2	0	264	1314
19644691936079	Los Angeles	Duarte Unified	Mt. Olive Innovation and Technology High	16	0	0	0	0	1	3	0	0	20	1314
19645190000001	Los Angeles	El Monte Union High	Nonpublic, Nonsectarian Schools	2	0	0	1	0	0	0	1	0	4	1314
19645191930320	Los Angeles	El Monte Union High	Arroyo High	352	0	155	0	0	2	9	13	0	531	1314
19645191932664	Los Angeles	El Monte Union High	El Monte High	304	0	79	1	1	1	1	0	0	387	1314
19645191932680	Los Angeles	El Monte Union High	Mountain View High	291	0	27	0	0	0	5	1	0	324	1314
19645191937481	Los Angeles	El Monte Union High	Rosemead High	184	1	217	1	1	0	4	5	0	413	1314
19645191938919	Los Angeles	El Monte Union High	Fernando R. Ledesma Continuation High	64	1	3	0	0	0	0	0	0	68	1314
19645191995661	Los Angeles	El Monte Union High	South El Monte High	290	0	22	1	0	0	2	0	0	315	1314
19645191996123	Los Angeles	El Monte Union High	El Monte Union High School Community Day	9	0	0	0	0	0	0	0	0	9	1314
19645271932698	Los Angeles	El Rancho Unified	Ruben Salazar Continuation	87	0	0	0	0	0	3	0	0	90	1314
19645271932706	Los Angeles	El Rancho Unified	El Rancho High	605	1	2	0	2	1	7	1	0	619	1314
19645351930353	Los Angeles	El Segundo Unified	Arena High (Continuation)	5	0	0	0	0	1	3	2	0	11	1314
19645351932763	Los Angeles	El Segundo Unified	El Segundo High	56	0	27	4	6	14	160	24	0	291	1314
19645680000001	Los Angeles	Glendale Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	5	0	0	6	1314
19645681932144	Los Angeles	Glendale Unified	Crescenta Valley High	81	1	203	0	26	4	371	6	0	692	1314
19645681933472	Los Angeles	Glendale Unified	Daily (Allan F.) High (Continuation)	33	0	0	0	5	1	26	0	0	65	1314
19645681933530	Los Angeles	Glendale Unified	Glendale High	196	0	29	1	81	9	286	0	1	603	1314
19645681934082	Los Angeles	Glendale Unified	Herbert Hoover High	73	1	27	0	19	8	224	1	0	353	1314
19645681995497	Los Angeles	Glendale Unified	Verdugo Academy	3	0	2	0	0	0	14	0	0	19	1314
19645681996131	Los Angeles	Glendale Unified	Anderson W. Clark Magnet High	12	0	8	0	16	0	215	1	0	252	1314
19645686099022	Los Angeles	Glendale Unified	College View	0	0	0	0	0	0	2	0	0	2	1314
19645761933597	Los Angeles	Glendora Unified	Glendora High	194	0	32	1	16	12	285	20	0	560	1314
19645761939677	Los Angeles	Glendora Unified	Whitcomb Continuation High	29	0	0	0	1	2	28	1	0	61	1314
19645841996305	Los Angeles	Gorman Elementary	Gorman Learning Center	56	0	6	0	3	9	98	0	1	173	1314
19645920100354	Los Angeles	Hawthorne	Hawthorne Math and Science Academy	74	0	11	1	6	13	6	0	0	111	1314
19646000120543	Los Angeles	Hermosa Beach City Elementary	Opportunities for Learning - Hermosa Beach	89	3	4	0	4	23	91	8	0	222	1314
19646000120550	Los Angeles	Hermosa Beach City Elementary	Options for Youth-Hermosa Beach, Inc.	33	2	0	0	0	3	23	1	0	62	1314
19646341934231	Los Angeles	Inglewood Unified	Inglewood High	203	1	1	2	0	98	1	0	0	306	1314
19646341934249	Los Angeles	Inglewood Unified	Inglewood Continuation High	0	0	0	0	0	4	0	0	0	4	1314
19646341936046	Los Angeles	Inglewood Unified	Morningside High	149	1	0	1	0	60	4	1	0	216	1314
19646341996529	Los Angeles	Inglewood Unified	City Honors College Preparatory Academy	53	0	1	1	2	74	2	2	0	135	1314
19646341996586	Los Angeles	Inglewood Unified	Animo Inglewood Charter High	98	0	0	0	0	21	0	1	0	120	1314
19646590000001	Los Angeles	La Canada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1314
19646591934611	Los Angeles	La Canada Unified	La Canada High	32	0	98	0	4	4	210	17	0	365	1314
19646831930080	Los Angeles	Las Virgenes Unified	Agoura High	44	0	38	4	6	5	394	3	0	494	1314
19646831931260	Los Angeles	Las Virgenes Unified	Indian Hills Continuation High	2	0	0	0	0	0	8	0	0	10	1314
19646831931781	Los Angeles	Las Virgenes Unified	Calabasas High	26	4	30	1	3	18	347	3	0	432	1314
19646911996438	Los Angeles	Lawndale Elementary	Environmental Charter High	90	0	3	0	5	16	2	0	0	116	1314
19647090100602	Los Angeles	Lennox	Lennox Mathematics, Science and Technology Academy	123	0	0	0	0	0	0	0	9	132	1314
19647091996313	Los Angeles	Lennox	Animo Leadership High	122	0	0	0	0	0	1	0	0	123	1314
19647250000000	Los Angeles	Long Beach Unified	District Office	1	0	0	0	0	0	1	1	0	3	1314
19647250000001	Los Angeles	Long Beach Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	6	3	0	0	10	1314
19647250101741	Los Angeles	Long Beach Unified	Select Community Day (Secondary)	1	0	0	0	0	1	0	0	0	2	1314
19647250125153	Los Angeles	Long Beach Unified	Beach High-Intensive Learning Program	11	0	0	1	0	4	2	0	0	18	1314
19647251930411	Los Angeles	Long Beach Unified	Avalon K-12	43	0	0	0	1	0	11	0	0	55	1314
19647251934470	Los Angeles	Long Beach Unified	Jordan High	438	0	36	31	10	142	18	1	0	676	1314
19647251934678	Los Angeles	Long Beach Unified	Lakewood High	355	2	60	14	43	128	197	11	3	813	1314
19647251935758	Los Angeles	Long Beach Unified	Millikan High	447	4	35	4	34	75	243	3	7	852	1314
19647251936947	Los Angeles	Long Beach Unified	Polytechnic High	277	3	206	29	87	177	92	11	3	885	1314
19647251937176	Los Angeles	Long Beach Unified	Reid High	61	0	0	5	5	16	2	0	1	90	1314
19647251939875	Los Angeles	Long Beach Unified	Wilson High	434	3	73	8	27	95	234	11	12	897	1314
19647251995539	Los Angeles	Long Beach Unified	California Academy of Mathematics and Science	67	0	34	2	19	20	22	2	0	166	1314
19647251995570	Los Angeles	Long Beach Unified	Educational Partnership High	301	0	30	10	11	70	42	3	0	467	1314
19647251995935	Los Angeles	Long Beach Unified	Cabrillo High	363	1	15	15	44	74	8	2	1	523	1314
19647251996503	Los Angeles	Long Beach Unified	Renaissance High School for the Arts	44	2	2	1	2	39	18	4	0	112	1314
19647330000001	Los Angeles	Los Angeles Unified	Nonpublic, Nonsectarian Schools	21	0	2	0	0	29	25	1	94	172	1314
19647330100677	Los Angeles	Los Angeles Unified	High Tech LA	17	0	5	0	1	3	27	3	0	56	1314
19647330100750	Los Angeles	Los Angeles Unified	Wallis Annenberg High	74	0	0	0	0	5	0	0	0	79	1314
19647330100776	Los Angeles	Los Angeles Unified	North Valley Military Institute College Preparator	9	0	0	0	0	1	4	0	0	14	1314
19647330100800	Los Angeles	Los Angeles Unified	Central City Value	100	0	0	0	1	1	0	1	0	103	1314
19647330101196	Los Angeles	Los Angeles Unified	View Park Preparatory Accelerated High	2	0	0	1	0	150	0	0	1	154	1314
19647330101329	Los Angeles	Los Angeles Unified	William J. Johnston Community Day	24	0	0	1	0	7	0	0	0	32	1314
19647330101659	Los Angeles	Los Angeles Unified	Crenshaw Arts-Technology Charter High	5	0	0	0	0	63	0	1	0	69	1314
19647330101675	Los Angeles	Los Angeles Unified	Oscar De La Hoya Animo Charter High	124	0	0	0	0	0	0	0	0	124	1314
19647330101683	Los Angeles	Los Angeles Unified	Renaissance Arts Academy	20	0	1	0	0	5	7	0	0	33	1314
19647330102137	Los Angeles	Los Angeles Unified	Aggeler Community Day	16	0	0	0	0	3	4	1	0	24	1314
19647330102434	Los Angeles	Los Angeles Unified	Animo South Los Angeles Charter	78	0	0	0	0	37	0	0	0	115	1314
19647330102541	Los Angeles	Los Angeles Unified	New Designs Charter	56	0	0	0	0	13	0	0	0	69	1314
19647330102764	Los Angeles	Los Angeles Unified	Richard A. Alonzo Community Day	21	0	2	0	1	6	0	0	0	30	1314
19647330102913	Los Angeles	Los Angeles Unified	Middle College High	62	0	1	0	0	34	1	0	0	98	1314
19647330102921	Los Angeles	Los Angeles Unified	Harbor Teacher Preparation Academy	53	0	6	3	12	15	5	0	0	94	1314
19647330106351	Los Angeles	Los Angeles Unified	Ivy Academia	26	0	5	0	3	0	16	0	1	51	1314
19647330106435	Los Angeles	Los Angeles Unified	Camino Nuevo Charter High	112	0	2	0	2	0	0	0	0	116	1314
19647330106831	Los Angeles	Los Angeles Unified	Animo Venice Charter High	100	0	1	0	1	5	3	1	4	115	1314
19647330106849	Los Angeles	Los Angeles Unified	Animo Pat Brown	99	0	0	0	0	4	0	0	0	103	1314
19647330106864	Los Angeles	Los Angeles Unified	Alliance Gertz-Ressler Richard Merkin 6-12 Complex	92	0	0	0	0	7	0	0	0	99	1314
19647330106997	Los Angeles	Los Angeles Unified	Orthopaedic Hospital	149	0	0	0	0	6	1	0	0	156	1314
19647330107003	Los Angeles	Los Angeles Unified	Northridge Academy High	115	2	12	3	13	8	37	0	0	190	1314
19647330107011	Los Angeles	Los Angeles Unified	International Studies Learning Center at Legacy Hi	66	0	0	0	0	0	0	0	0	66	1314
19647330107755	Los Angeles	Los Angeles Unified	Port of Los Angeles High	138	1	4	4	10	13	0	2	45	217	1314
19647330108878	Los Angeles	Los Angeles Unified	CHAMPS - Charter HS of Arts-Multimedia & Performin	56	1	3	0	1	19	128	25	0	233	1314
19647330108894	Los Angeles	Los Angeles Unified	Alliance Judy Ivie Burton Technology Academy High	98	0	0	0	0	12	0	0	0	110	1314
19647330108936	Los Angeles	Los Angeles Unified	Alliance Collins Family College-Ready High	138	1	0	0	0	2	0	0	0	141	1314
19647330109447	Los Angeles	Los Angeles Unified	Santee Education Complex	306	2	1	0	0	21	0	0	0	330	1314
19647330109454	Los Angeles	Los Angeles Unified	South East High	517	1	0	0	0	9	1	0	0	528	1314
19647330109462	Los Angeles	Los Angeles Unified	Maywood Academy High	222	1	0	0	0	0	0	0	0	223	1314
19647330109512	Los Angeles	Los Angeles Unified	Cal Burke High	86	1	1	1	1	1	1	0	0	92	1314
19647330109553	Los Angeles	Los Angeles Unified	PUC CA Academy for Liberal Studies Early College H	39	0	0	0	0	1	0	0	0	40	1314
19647330109876	Los Angeles	Los Angeles Unified	PUC Community Charter Early College High	71	0	0	0	2	2	0	0	0	75	1314
19647330110304	Los Angeles	Los Angeles Unified	Los Angeles Academy of Arts & Enterprise Charter	36	0	0	0	0	1	0	0	0	37	1314
19647330110668	Los Angeles	Los Angeles Unified	Frida Kahlo High	33	0	0	0	0	1	2	0	0	36	1314
19647330111484	Los Angeles	Los Angeles Unified	New Village Girls Academy	13	0	0	0	0	1	0	0	6	20	1314
19647330111492	Los Angeles	Los Angeles Unified	Alliance Patti And Peter Neuwirth Leadership Acade	126	1	0	0	0	25	0	0	0	152	1314
19647330111500	Los Angeles	Los Angeles Unified	Alliance Dr. Olga Mohan High	103	0	1	0	0	0	0	0	0	104	1314
19647330111575	Los Angeles	Los Angeles Unified	Animo Ralph Bunche High	120	0	0	0	0	0	0	0	0	120	1314
19647330111583	Los Angeles	Los Angeles Unified	Animo Jackie Robinson High	119	0	0	0	0	0	0	0	0	119	1314
19647330111625	Los Angeles	Los Angeles Unified	Animo Watts College Preparatory Academy	88	0	0	0	0	14	0	0	2	104	1314
19647330111641	Los Angeles	Los Angeles Unified	Alliance Ouchi-O'Donovan 6-12 Complex	100	0	0	0	0	14	0	0	0	114	1314
19647330111658	Los Angeles	Los Angeles Unified	Alliance Marc & Eva Stern Math and Science	115	1	2	0	0	1	1	0	0	120	1314
19647330112029	Los Angeles	Los Angeles Unified	School of Business and Tourism at Contreras Learni	67	1	0	1	0	2	0	0	0	71	1314
19647330112037	Los Angeles	Los Angeles Unified	East Valley Senior High	120	0	0	0	1	4	3	0	0	128	1314
19647330112045	Los Angeles	Los Angeles Unified	Arleta High	325	1	1	1	5	8	5	0	0	346	1314
19647330112052	Los Angeles	Los Angeles Unified	Panorama High	251	0	1	0	20	4	6	0	0	282	1314
19647330112508	Los Angeles	Los Angeles Unified	Bright Star Secondary Charter Academy	63	0	1	0	1	6	0	0	0	71	1314
19647330112557	Los Angeles	Los Angeles Unified	Frederick Douglass Academy High	5	0	0	0	0	54	0	0	2	61	1314
19647330112862	Los Angeles	Los Angeles Unified	Student Empowerment Academy	58	0	0	0	0	1	0	0	0	59	1314
19647330112870	Los Angeles	Los Angeles Unified	Contreras Learning Center-Los Angeles School of Gl	62	1	3	1	2	0	0	0	0	69	1314
19647330114850	Los Angeles	Los Angeles Unified	West Adams Preparatory High	314	0	4	0	1	27	1	0	0	347	1314
19647330115030	Los Angeles	Los Angeles Unified	Magnolia Science Academy 3	10	0	0	0	0	2	0	1	0	13	1314
19647330115212	Los Angeles	Los Angeles Unified	Magnolia Science Academy 2	12	0	1	0	3	0	4	0	0	20	1314
19647330115253	Los Angeles	Los Angeles Unified	Discovery Charter Preparatory No. 2	72	0	0	0	0	0	0	0	0	72	1314
19647330116509	Los Angeles	Los Angeles Unified	Alliance Media Arts and Entertainment Design High	72	0	0	0	0	0	0	0	0	72	1314
19647330116954	Los Angeles	Los Angeles Unified	Jack London Community Day	8	0	0	0	0	2	0	0	0	10	1314
19647330117051	Los Angeles	Los Angeles Unified	Edward R. Roybal Learning Center	250	0	10	1	25	1	4	0	0	291	1314
19647330117069	Los Angeles	Los Angeles Unified	Helen Bernstein High	102	2	3	0	8	6	7	0	0	128	1314
19647330117077	Los Angeles	Los Angeles Unified	APEX Academy	79	0	0	0	1	4	1	0	0	85	1314
19647330117598	Los Angeles	Los Angeles Unified	Alliance Health Services Academy High	56	0	0	0	0	27	0	0	0	83	1314
19647330117606	Los Angeles	Los Angeles Unified	Alliance Environmental Science and Technology High	102	0	7	0	9	1	4	0	0	123	1314
19647330117622	Los Angeles	Los Angeles Unified	Magnolia Science Academy 4	3	0	0	0	0	2	2	0	0	7	1314
19647330117630	Los Angeles	Los Angeles Unified	Magnolia Science Academy 5	4	0	0	0	0	0	2	0	0	6	1314
19647330117721	Los Angeles	Los Angeles Unified	Contreras Learning Center-Academic Leadership Comm	58	1	1	0	0	0	0	0	0	60	1314
19647330117739	Los Angeles	Los Angeles Unified	Civitas School of Leadership	42	0	8	0	1	2	0	0	0	53	1314
19647330117747	Los Angeles	Los Angeles Unified	RFK Community Schools-Los Angeles High School of t	65	0	7	0	0	1	1	0	0	74	1314
19647330117754	Los Angeles	Los Angeles Unified	Belmont SH-LA Teacher Preparatory Academy	1	0	0	0	0	0	1	0	0	2	1314
19647330117762	Los Angeles	Los Angeles Unified	RFK Community Schools- for the Visual Arts and Hum	77	0	11	0	7	1	0	0	0	96	1314
19647330117911	Los Angeles	Los Angeles Unified	New Millennium Secondary	19	1	1	0	0	67	1	1	2	92	1314
19647330118588	Los Angeles	Los Angeles Unified	Alain Leroy Locke College Prep Academy	249	0	0	0	0	79	1	1	6	336	1314
19647330119651	Los Angeles	Los Angeles Unified	Sun Valley High	95	0	3	1	6	4	1	0	0	110	1314
19647330119685	Los Angeles	Los Angeles Unified	RFK Community Schools-New Open World Academy K-12	42	0	12	0	4	1	0	0	0	59	1314
19647330119693	Los Angeles	Los Angeles Unified	RFK Community Schools-UCLA Community K-12	50	0	25	0	4	1	0	0	0	80	1314
19647330119727	Los Angeles	Los Angeles Unified	Ramon C. Cortines School of Visual and Performing	188	3	20	1	18	34	41	0	0	305	1314
19647330119966	Los Angeles	Los Angeles Unified	Felicitas and Gonzalo Mendez High	125	0	1	0	0	3	1	0	0	130	1314
19647330120071	Los Angeles	Los Angeles Unified	New Designs Charter School-Watts	7	0	0	0	0	10	0	0	0	17	1314
19647330120360	Los Angeles	Los Angeles Unified	Daniel Pearl Journalism & Communications Magnet	54	0	4	0	5	8	24	0	0	95	1314
19647330120808	Los Angeles	Los Angeles Unified	Dorothy V. Johnson Community Day	7	0	0	0	0	9	0	0	0	16	1314
19647330121095	Los Angeles	Los Angeles Unified	RFK Community Schools-Ambassador-Global Leadership	60	1	16	1	5	4	0	0	0	87	1314
19647330121285	Los Angeles	Los Angeles Unified	Alliance Cindy and Bill Simon Technology Academy H	67	0	0	0	0	8	0	0	0	75	1314
19647330121293	Los Angeles	Los Angeles Unified	Alliance Tennenbaum Family Technology High	66	0	1	1	3	1	1	0	0	73	1314
19647330122275	Los Angeles	Los Angeles Unified	Academy of Environmental & Social Policy (ESP) at	74	0	0	0	0	0	0	0	0	74	1314
19647330122333	Los Angeles	Los Angeles Unified	Math, Science, & Technology Magnet Academy at Roos	64	0	0	0	0	0	1	0	0	65	1314
19647330122341	Los Angeles	Los Angeles Unified	East Los Angeles Performing Arts Academy at Esteba	103	0	0	0	0	0	0	0	0	103	1314
19647330122358	Los Angeles	Los Angeles Unified	Humanitas Academy of Art and Technology at Esteban	79	0	0	1	0	0	0	0	0	80	1314
19647330122366	Los Angeles	Los Angeles Unified	Social Justice Leadership Academy at Esteban E. To	68	0	1	0	0	1	0	0	0	70	1314
19647330122374	Los Angeles	Los Angeles Unified	East Los Angeles Renaissance Academy at Esteban E.	81	0	0	0	0	0	0	0	0	81	1314
19647330122382	Los Angeles	Los Angeles Unified	Engineering and Technology Academy at Esteban E. T	93	0	0	0	0	0	0	0	0	93	1314
19647330122598	Los Angeles	Los Angeles Unified	PUC Triumph Charter High	65	0	0	0	0	0	0	0	0	65	1314
19647330122606	Los Angeles	Los Angeles Unified	PUC Lakeview Charter High	92	0	0	0	0	0	1	0	0	93	1314
