CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19646831931781	Los Angeles	Las Virgenes Unified	Calabasas High	26	2	34	0	5	10	397	4	0	478	1011
19646911996438	Los Angeles	Lawndale Elementary	Environmental Charter High	61	0	6	0	5	16	6	0	0	94	1011
19647090100602	Los Angeles	Lennox	Lennox Mathematics, Science and Technology Academy	102	0	0	0	0	0	0	0	0	102	1011
19647091996313	Los Angeles	Lennox	Animo Leadership High	105	0	1	0	0	0	1	0	0	107	1011
19647250000000	Los Angeles	Long Beach Unified	District Office	0	0	0	0	0	0	1	0	0	1	1011
19647250000001	Los Angeles	Long Beach Unified	Nonpublic, Nonsectarian Schools	4	0	0	0	0	5	0	0	0	9	1011
19647251930411	Los Angeles	Long Beach Unified	Avalon K-12	32	0	0	0	1	0	10	0	0	43	1011
19647251934470	Los Angeles	Long Beach Unified	Jordan High	412	0	33	26	17	144	15	0	0	647	1011
19647251934678	Los Angeles	Long Beach Unified	Lakewood High	346	5	79	11	48	156	239	3	2	889	1011
19647251935758	Los Angeles	Long Beach Unified	Millikan High	465	1	47	8	31	77	210	1	2	842	1011
19647251936947	Los Angeles	Long Beach Unified	Polytechnic High	276	2	232	28	84	273	127	5	5	1032	1011
19647251937176	Los Angeles	Long Beach Unified	Reid High	69	1	3	3	3	17	5	0	0	101	1011
19647251939875	Los Angeles	Long Beach Unified	Wilson High	352	6	78	3	26	83	282	3	1	834	1011
19647251995539	Los Angeles	Long Beach Unified	California Academy of Mathematics and Science	56	0	27	2	24	22	16	0	0	147	1011
19647251995570	Los Angeles	Long Beach Unified	Educational Partnership High	143	2	13	7	6	41	33	0	1	246	1011
19647251995935	Los Angeles	Long Beach Unified	Cabrillo High	401	0	21	14	68	83	13	1	0	601	1011
19647251996503	Los Angeles	Long Beach Unified	Renaissance High School for the Arts	41	1	1	0	1	32	15	0	1	92	1011
19647330000001	Los Angeles	Los Angeles Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	4	2	0	0	7	1011
19647330100677	Los Angeles	Los Angeles Unified	High Tech LA	25	0	3	0	3	2	21	0	0	54	1011
19647330100750	Los Angeles	Los Angeles Unified	Wallis Annenberg High	23	0	0	0	0	0	0	0	69	92	1011
19647330100776	Los Angeles	Los Angeles Unified	North Valley Charter Academy	19	1	1	0	3	2	4	2	0	32	1011
19647330100800	Los Angeles	Los Angeles Unified	Central City Value	61	0	2	0	0	0	0	0	8	71	1011
19647330101196	Los Angeles	Los Angeles Unified	View Park Preparatory Accelerated High	5	0	0	2	0	72	0	0	3	82	1011
19647330101329	Los Angeles	Los Angeles Unified	William J. Johnston Community Day	12	0	0	0	0	3	0	0	0	15	1011
19647330101659	Los Angeles	Los Angeles Unified	Crenshaw Arts-Technology Charter High	1	0	0	0	0	45	0	0	0	46	1011
19647330101675	Los Angeles	Los Angeles Unified	Animo Oscar De La Hoya Charter High	117	1	0	0	0	0	0	0	0	118	1011
19647330101683	Los Angeles	Los Angeles Unified	Renaissance Arts Academy	14	0	0	0	0	1	6	0	0	21	1011
19647330102137	Los Angeles	Los Angeles Unified	Aggeler Community Day	7	0	0	0	0	2	1	0	0	10	1011
19647330102434	Los Angeles	Los Angeles Unified	Animo South Los Angeles Charter	52	0	0	0	0	54	1	0	0	107	1011
19647330102541	Los Angeles	Los Angeles Unified	New Designs Charter	14	0	0	0	1	18	1	0	0	34	1011
19647330102764	Los Angeles	Los Angeles Unified	Richard A. Alonzo Community Day	44	1	1	0	1	3	0	0	0	50	1011
19647330102913	Los Angeles	Los Angeles Unified	Middle College High	57	0	0	0	0	35	0	0	0	92	1011
19647330102921	Los Angeles	Los Angeles Unified	Harbor Teacher Preparation Academy	30	3	10	1	9	17	2	0	0	72	1011
19647330106351	Los Angeles	Los Angeles Unified	Ivy Academia	15	0	2	0	0	2	14	3	1	37	1011
19647330106435	Los Angeles	Los Angeles Unified	Camino Nuevo Charter High	87	0	0	0	0	0	2	0	4	93	1011
19647330106831	Los Angeles	Los Angeles Unified	Animo Venice Charter High	67	0	3	0	0	6	4	0	1	81	1011
19647330106849	Los Angeles	Los Angeles Unified	Animo Pat Brown	97	0	0	0	0	4	0	0	0	101	1011
19647330106864	Los Angeles	Los Angeles Unified	Alliance Gertz-Ressler High	80	0	2	0	0	9	0	0	0	91	1011
19647330106997	Los Angeles	Los Angeles Unified	Orthopaedic Hospital	156	0	0	0	3	13	1	0	0	173	1011
19647330107003	Los Angeles	Los Angeles Unified	Northridge Academy High	102	0	8	2	12	12	29	0	0	165	1011
19647330107011	Los Angeles	Los Angeles Unified	International Studies Learning Center	68	0	0	0	0	1	0	0	0	69	1011
19647330107755	Los Angeles	Los Angeles Unified	Port of Los Angeles High	59	0	3	2	1	6	17	0	1	89	1011
19647330108878	Los Angeles	Los Angeles Unified	CHAMPS - Charter HS of Arts-Multimedia & Performin	19	0	2	0	1	6	73	9	2	112	1011
19647330108894	Los Angeles	Los Angeles Unified	Alliance Judy Ivie Burton Technology Academy High	108	0	0	0	0	26	0	0	1	135	1011
19647330108936	Los Angeles	Los Angeles Unified	Alliance Huntington Park College-Ready Academy Hig	115	0	0	1	0	0	0	0	0	116	1011
19647330109322	Los Angeles	Los Angeles Unified	Pacific Boulevard	2	0	0	0	0	0	0	0	0	2	1011
19647330109447	Los Angeles	Los Angeles Unified	Santee Education Complex	380	0	0	0	0	13	0	0	0	393	1011
19647330109454	Los Angeles	Los Angeles Unified	South East High	469	0	0	0	0	3	1	0	1	474	1011
19647330109462	Los Angeles	Los Angeles Unified	Maywood Academy High	224	1	0	0	0	0	0	0	0	225	1011
19647330109512	Los Angeles	Los Angeles Unified	Cal Burke High	64	0	0	0	2	2	1	0	0	69	1011
19647330109553	Los Angeles	Los Angeles Unified	CA Academy for Liberal Studies Early College High	54	0	0	0	1	2	1	0	0	58	1011
19647330109876	Los Angeles	Los Angeles Unified	Community Charter Early College High	120	0	0	0	1	5	0	0	0	126	1011
19647330110668	Los Angeles	Los Angeles Unified	Frida Kahlo High	16	0	0	0	0	2	0	0	0	18	1011
19647330111484	Los Angeles	Los Angeles Unified	New Village Charter High	18	1	0	0	1	2	0	0	0	22	1011
19647330111492	Los Angeles	Los Angeles Unified	Alliance College-Ready Academy High No. 5	106	0	0	0	0	10	0	0	1	117	1011
19647330111500	Los Angeles	Los Angeles Unified	Alliance Dr. Olga Mohan High	93	0	0	0	0	6	1	0	0	100	1011
19647330111575	Los Angeles	Los Angeles Unified	Animo Ralph Bunche High	128	0	0	0	0	5	0	0	0	133	1011
19647330111583	Los Angeles	Los Angeles Unified	Animo Jackie Robinson High	100	0	0	0	0	16	0	0	1	117	1011
19647330111617	Los Angeles	Los Angeles Unified	Animo Locke Technology High	59	0	0	0	0	37	0	0	0	96	1011
19647330111625	Los Angeles	Los Angeles Unified	Animo Watts College Preparatory Academy	77	0	0	0	0	15	0	0	0	92	1011
19647330111641	Los Angeles	Los Angeles Unified	Alliance William and Carol Ouchi Academy High	80	0	0	0	0	9	0	0	0	89	1011
19647330111658	Los Angeles	Los Angeles Unified	Alliance Marc & Eva Stern Math and Science	82	0	1	0	0	0	0	0	0	83	1011
19647330112029	Los Angeles	Los Angeles Unified	Miguel Contreras Learning Complex	151	1	2	0	3	2	0	0	0	159	1011
19647330112037	Los Angeles	Los Angeles Unified	East Valley Senior High	152	1	1	0	4	11	13	0	0	182	1011
19647330112045	Los Angeles	Los Angeles Unified	Arleta High	368	3	5	0	6	7	5	0	1	395	1011
19647330112052	Los Angeles	Los Angeles Unified	Panorama High	273	1	5	2	29	11	5	0	1	327	1011
19647330112508	Los Angeles	Los Angeles Unified	Bright Star Secondary Charter Academy	19	0	1	0	0	1	0	0	0	21	1011
19647330112540	Los Angeles	Los Angeles Unified	Lou Dantzler Preparatory Charter High	0	0	0	1	0	60	0	0	12	73	1011
19647330112557	Los Angeles	Los Angeles Unified	Frederick Douglass Academy High	6	0	0	0	0	58	0	0	9	73	1011
19647330112862	Los Angeles	Los Angeles Unified	Student Empowerment Academy	42	0	0	0	0	1	0	0	0	43	1011
19647330112870	Los Angeles	Los Angeles Unified	Los Angeles School of Global Studies	55	1	5	0	3	0	0	0	0	64	1011
19647330114850	Los Angeles	Los Angeles Unified	West Adams Preparatory High	548	3	5	0	4	67	1	0	0	628	1011
19647330114942	Los Angeles	Los Angeles Unified	Alliance College-Ready Academy High No. 7	49	0	0	0	0	23	0	0	1	73	1011
19647330115253	Los Angeles	Los Angeles Unified	Discovery Charter Preparatory No. 2	43	0	0	0	0	1	1	0	0	45	1011
19647330117051	Los Angeles	Los Angeles Unified	Edward R. Roybal Learning Center	161	1	8	1	18	3	2	0	0	194	1011
19647330117069	Los Angeles	Los Angeles Unified	Helen Bernstein High	150	0	7	0	8	4	21	0	0	190	1011
19647330117077	Los Angeles	Los Angeles Unified	APEX Academy	40	0	0	0	1	1	4	0	0	46	1011
19647330117721	Los Angeles	Los Angeles Unified	Academic Leadership Community	70	2	4	0	0	0	0	0	0	76	1011
19647330117739	Los Angeles	Los Angeles Unified	CIVITAS School of Leadership	35	0	1	0	2	1	0	0	0	39	1011
19647330117747	Los Angeles	Los Angeles Unified	Los Angeles High School of the Arts (LAHSA)	58	0	0	0	2	2	0	0	0	62	1011
19647330117754	Los Angeles	Los Angeles Unified	Los Angeles Teachers Preparatory Academy	41	0	1	0	0	0	0	0	0	42	1011
19647330117762	Los Angeles	Los Angeles Unified	School for the Visual Arts and Humanities	32	0	5	0	6	2	2	0	0	47	1011
19647330119651	Los Angeles	Los Angeles Unified	Sun Valley High	121	2	2	1	4	1	3	0	0	134	1011
19647330119719	Los Angeles	Los Angeles Unified	School of Engineering and Technology	86	1	0	0	0	0	0	0	0	87	1011
19647330119727	Los Angeles	Los Angeles Unified	Ramon C. Cortines School of Visual and Performing	104	4	14	0	2	39	18	0	0	181	1011
19647330119966	Los Angeles	Los Angeles Unified	School of Math and Science	45	0	0	0	0	1	0	0	0	46	1011
19647330120360	Los Angeles	Los Angeles Unified	Daniel Pearl Journalism & Communications Magnet	29	1	2	0	1	11	15	0	0	59	1011
19647330122275	Los Angeles	Los Angeles Unified	Academy of Environmental & Social Policy (ESP) at	47	0	2	0	0	0	1	0	0	50	1011
19647330122283	Los Angeles	Los Angeles Unified	School of Law & Government at Roosevelt High	69	0	0	0	0	0	0	0	0	69	1011
19647330122291	Los Angeles	Los Angeles Unified	Humanitas Art School at Roosevelt High	76	0	0	0	0	0	0	0	0	76	1011
19647330122309	Los Angeles	Los Angeles Unified	School of Science, Technology, Engineering & Math	77	0	0	0	0	0	1	0	0	78	1011
19647330122325	Los Angeles	Los Angeles Unified	Academy of Medical & Health Sciences at Roosevelt	98	1	0	0	1	0	0	0	0	100	1011
19647330122333	Los Angeles	Los Angeles Unified	Math, Science, & Technology Magnet Academy at Roos	77	1	0	0	1	2	0	0	0	81	1011
19647330122762	Los Angeles	Los Angeles Unified	Los Angeles Big Picture High	22	0	0	0	0	2	0	1	0	25	1011
19647331930064	Los Angeles	Los Angeles Unified	William Tell Aggeler Opportunity High	6	0	0	0	0	0	1	0	0	7	1011
19647331930296	Los Angeles	Los Angeles Unified	Harris Newmark Continuation	10	0	0	0	0	1	0	0	0	11	1011
19647331930387	Los Angeles	Los Angeles Unified	Central High	87	3	1	0	1	17	1	0	0	110	1011
19647331930403	Los Angeles	Los Angeles Unified	Whitney Young Continuation	6	1	0	0	0	7	0	0	0	14	1011
19647331930429	Los Angeles	Los Angeles Unified	View Park Continuation	7	0	0	0	0	2	0	0	0	9	1011
19647331930486	Los Angeles	Los Angeles Unified	Moneta Continuation	10	0	0	0	0	2	0	0	0	12	1011
19647331930551	Los Angeles	Los Angeles Unified	San Antonio Continuation	89	0	0	0	0	0	0	0	0	89	1011
19647331930577	Los Angeles	Los Angeles Unified	Pueblo de Los Angeles Continuation	13	0	0	0	0	0	0	0	0	13	1011
19647331930619	Los Angeles	Los Angeles Unified	Harold McAlister High (Opportunity)	16	0	1	0	0	2	0	0	0	19	1011
19647331930650	Los Angeles	Los Angeles Unified	Phineas Banning Senior High	458	1	2	3	10	20	7	0	0	501	1011
19647331930692	Los Angeles	Los Angeles Unified	Thomas Riley High	43	0	0	0	0	17	0	0	0	60	1011
19647331930734	Los Angeles	Los Angeles Unified	Angel's Gate (Continuation)	5	0	0	0	0	1	0	0	0	6	1011
19647331930783	Los Angeles	Los Angeles Unified	Phoenix Continuation	8	0	0	0	0	6	1	0	0	15	1011
19647331930791	Los Angeles	Los Angeles Unified	Mt. Lukens Continuation	5	0	0	0	0	0	2	0	0	7	1011
19647331930866	Los Angeles	Los Angeles Unified	Bell Senior High	687	4	4	0	2	0	6	0	0	703	1011
19647331930924	Los Angeles	Los Angeles Unified	Belmont Senior High	202	0	11	0	10	3	0	1	0	227	1011
19647331930940	Los Angeles	Los Angeles Unified	John R. Wooden High	7	1	0	0	1	0	8	0	0	17	1011
19647331930973	Los Angeles	Los Angeles Unified	Simon Rodia Continuation	7	0	0	0	0	4	0	0	0	11	1011
19647331931047	Los Angeles	Los Angeles Unified	Birmingham Community Charter High	353	1	9	5	11	49	66	0	0	494	1011
19647331931336	Los Angeles	Los Angeles Unified	Cheviot Hills Continuation	5	0	0	0	0	3	1	0	0	9	1011
19647331931377	Los Angeles	Los Angeles Unified	Amelia Earhart Continuation	38	1	0	0	0	1	2	0	0	42	1011
19647331931385	Los Angeles	Los Angeles Unified	Albert Einstein Continuation	7	0	0	0	1	0	1	0	0	9	1011
19647331931393	Los Angeles	Los Angeles Unified	Highland Park Continuation	4	0	0	0	0	0	0	0	0	4	1011
19647331931419	Los Angeles	Los Angeles Unified	Miguel Leonis Continuation	12	0	0	0	1	4	7	0	0	24	1011
19647331931435	Los Angeles	Los Angeles Unified	Robert H. Lewis Continuation	28	0	1	0	1	0	1	0	0	31	1011
19647331931450	Los Angeles	Los Angeles Unified	Jack London Continuation	7	0	0	0	0	0	0	0	0	7	1011
19647331931468	Los Angeles	Los Angeles Unified	Metropolitan Continuation	31	0	0	0	0	3	0	0	0	34	1011
19647331931476	Los Angeles	Los Angeles Unified	Canoga Park Senior High	257	5	19	1	11	18	22	0	0	333	1011
19647331931484	Los Angeles	Los Angeles Unified	Mission Continuation	13	0	0	0	0	1	0	0	0	14	1011
19647331931500	Los Angeles	Los Angeles Unified	Owensmouth Continuation	19	0	1	0	2	0	0	0	0	22	1011
19647331931518	Los Angeles	Los Angeles Unified	George S. Patton Continuation	11	0	1	0	0	4	4	0	0	20	1011
19647331931526	Los Angeles	Los Angeles Unified	Carson Senior High	231	6	17	28	155	104	20	0	2	563	1011
19647331931534	Los Angeles	Los Angeles Unified	Will Rogers Continuation	37	0	0	0	2	3	4	0	0	46	1011
19647331931559	Los Angeles	Los Angeles Unified	Stoney Point Continuation	9	1	0	0	1	1	5	0	0	17	1011
19647331931633	Los Angeles	Los Angeles Unified	Diane S. Leichman Special Education Center	11	0	1	0	0	0	4	0	0	16	1011
19647331931658	Los Angeles	Los Angeles Unified	Frank Lanterman	10	0	0	0	2	2	0	0	0	14	1011
19647331931682	Los Angeles	Los Angeles Unified	Zane Grey Continuation	20	0	1	0	0	3	5	0	0	29	1011
19647331931690	Los Angeles	Los Angeles Unified	Independence Continuation	19	1	1	0	1	0	0	0	0	22	1011
19647331931708	Los Angeles	Los Angeles Unified	Chatsworth Senior High	272	7	126	2	39	54	144	4	2	650	1011
19647331931716	Los Angeles	Los Angeles Unified	Valley Alternative Magnet	16	1	3	0	0	0	24	0	0	44	1011
19647331931856	Los Angeles	Los Angeles Unified	Whitman Continuation	5	0	0	0	0	0	0	0	0	5	1011
19647331931864	Los Angeles	Los Angeles Unified	Grover Cleveland High	406	5	107	0	33	55	85	0	2	693	1011
19647331931930	Los Angeles	Los Angeles Unified	Avalon High	37	0	0	0	0	1	1	0	0	39	1011
19647331931955	Los Angeles	Los Angeles Unified	Ellington (Duke) High (Continuation)	3	0	0	0	0	11	0	0	0	14	1011
19647331931971	Los Angeles	Los Angeles Unified	John Hope Continuation	13	0	1	0	0	1	0	0	0	15	1011
19647331931989	Los Angeles	Los Angeles Unified	Monterey Continuation	11	0	0	0	0	0	0	0	0	11	1011
19647331931997	Los Angeles	Los Angeles Unified	Odyssey Continuation	21	0	0	0	0	0	0	0	0	21	1011
19647331932128	Los Angeles	Los Angeles Unified	Crenshaw Senior High	93	0	1	0	0	226	0	0	1	321	1011
19647331932250	Los Angeles	Los Angeles Unified	Henry David Thoreau Continuation	14	0	1	0	0	3	6	0	1	25	1011
19647331932318	Los Angeles	Los Angeles Unified	Eagle Tree Continuation	22	0	0	0	2	5	3	0	0	32	1011
19647331932334	Los Angeles	Los Angeles Unified	Jane Addams Continuation	44	1	0	0	1	5	4	0	0	55	1011
19647331932342	Los Angeles	Los Angeles Unified	Evergreen Continuation	32	0	0	0	0	1	3	0	1	37	1011
19647331932383	Los Angeles	Los Angeles Unified	Susan Miller Dorsey Senior High	86	0	0	1	0	154	1	0	1	243	1011
19647331932391	Los Angeles	Los Angeles Unified	West Hollywood Opportunity	8	1	1	0	0	6	1	0	0	17	1011
19647331932540	Los Angeles	Los Angeles Unified	Eagle Rock High	331	4	26	2	93	7	36	0	1	500	1011
19647331932623	Los Angeles	Los Angeles Unified	El Camino Real Charter High	162	6	90	1	37	34	369	2	1	702	1011
19647331932821	Los Angeles	Los Angeles Unified	Boyle Heights Continuation	22	0	0	0	0	0	0	0	0	22	1011
19647331932847	Los Angeles	Los Angeles Unified	Los Angeles Center for Enriched Studies	42	4	49	0	4	42	57	0	0	198	1011
19647331932888	Los Angeles	Los Angeles Unified	Downtown Business High	110	0	21	0	19	15	1	0	0	166	1011
19647331932920	Los Angeles	Los Angeles Unified	Fairfax Senior High	252	0	103	2	18	88	36	0	3	502	1011
19647331932987	Los Angeles	Los Angeles Unified	John H. Francis Polytechnic	538	3	15	0	20	10	18	0	2	606	1011
19647331933001	Los Angeles	Los Angeles Unified	King/Drew Medical Magnet High	123	2	4	0	0	205	0	0	0	334	1011
19647331933043	Los Angeles	Los Angeles Unified	Benjamin Franklin Senior High	327	2	16	0	16	4	4	0	1	370	1011
19647331933118	Los Angeles	Los Angeles Unified	John C. Fremont Senior High	498	2	1	0	0	37	3	0	1	542	1011
19647331933233	Los Angeles	Los Angeles Unified	Sherman Oaks Center for Enriched Studies	50	1	28	1	5	11	80	0	2	178	1011
19647331933241	Los Angeles	Los Angeles Unified	Gardena Senior High	248	3	24	5	13	138	1	0	0	432	1011
19647331933381	Los Angeles	Los Angeles Unified	James A. Garfield Senior High	753	1	2	1	0	1	4	0	0	762	1011
19647331933746	Los Angeles	Los Angeles Unified	Granada Hills Charter High	295	5	185	3	52	33	318	1	0	892	1011
19647331933795	Los Angeles	Los Angeles Unified	Ulysses S. Grant Senior High	257	1	13	1	16	21	174	0	0	483	1011
19647331933852	Los Angeles	Los Angeles Unified	Alexander Hamilton Senior High	227	5	22	1	4	167	121	0	0	547	1011
19647331934033	Los Angeles	Los Angeles Unified	Hollywood Senior High	248	1	13	2	21	18	34	0	0	337	1011
19647331934157	Los Angeles	Los Angeles Unified	Huntington Park Senior High	615	3	6	0	1	2	4	0	0	631	1011
19647331934371	Los Angeles	Los Angeles Unified	Thomas Jefferson Senior High	282	0	0	0	0	22	0	0	0	304	1011
19647331934454	Los Angeles	Los Angeles Unified	David Starr Jordan Senior High	118	0	2	1	0	30	1	0	0	152	1011
19647331935121	Los Angeles	Los Angeles Unified	Abraham Lincoln Senior High	368	1	106	0	3	1	5	0	0	484	1011
19647331935154	Los Angeles	Los Angeles Unified	Alain Leroy Locke 3 College Preparatory Academy	238	0	0	0	0	100	1	0	0	339	1011
19647331935352	Los Angeles	Los Angeles Unified	Los Angeles Senior High	285	4	61	0	9	46	3	0	0	408	1011
19647331935519	Los Angeles	Los Angeles Unified	Manual Arts Senior High	438	2	2	0	0	81	0	0	1	524	1011
19647331935568	Los Angeles	Los Angeles Unified	John Marshall Senior High	425	0	88	2	77	10	73	0	1	676	1011
19647331935717	Los Angeles	Los Angeles Unified	Joaquin Miller Career and Transition Center	3	0	0	0	1	0	5	0	0	9	1011
19647331935865	Los Angeles	Los Angeles Unified	James Monroe High	346	3	25	3	23	9	27	0	1	437	1011
19647331936160	Los Angeles	Los Angeles Unified	Nathaniel Narbonne Senior High	342	2	31	13	48	91	46	0	1	574	1011
19647331936350	Los Angeles	Los Angeles Unified	North Hollywood Senior High	395	3	38	1	16	28	118	1	0	600	1011
19647331937085	Los Angeles	Los Angeles Unified	Ramona Opportunity High	16	0	0	0	0	0	0	0	0	16	1011
19647331937226	Los Angeles	Los Angeles Unified	Reseda Senior High	276	2	16	0	20	20	47	0	0	381	1011
19647331937424	Los Angeles	Los Angeles Unified	School of Communications, New Media and Technology	76	0	0	0	0	0	0	0	0	76	1011
19647331937622	Los Angeles	Los Angeles Unified	San Fernando Senior High	491	2	3	0	1	6	4	0	1	508	1011
19647331937838	Los Angeles	Los Angeles Unified	San Pedro Senior High	364	4	10	3	11	43	107	0	2	544	1011
19647331938307	Los Angeles	Los Angeles Unified	South Gate Senior High	618	2	1	0	1	0	2	0	1	625	1011
19647331938554	Los Angeles	Los Angeles Unified	Sylmar Senior High	583	4	10	0	6	11	9	0	1	624	1011
19647331938612	Los Angeles	Los Angeles Unified	William Howard Taft Senior High	181	4	37	2	16	65	238	0	0	543	1011
19647331938885	Los Angeles	Los Angeles Unified	University Senior High	291	3	47	0	8	76	44	0	1	470	1011
19647331938968	Los Angeles	Los Angeles Unified	Van Nuys Senior High	252	3	119	1	37	19	65	0	0	496	1011
19647331939040	Los Angeles	Los Angeles Unified	Venice Senior High	286	3	41	5	8	33	58	0	0	434	1011
19647331939107	Los Angeles	Los Angeles Unified	Verdugo Hills Senior High	200	4	38	0	24	12	142	0	2	422	1011
19647331939305	Los Angeles	Los Angeles Unified	George Washington Preparatory High	128	3	1	2	1	166	0	0	0	301	1011
19647331939479	Los Angeles	Los Angeles Unified	WESM Health/Sports Medicine	33	2	3	0	1	185	8	0	0	232	1011
19647331939784	Los Angeles	Los Angeles Unified	Joseph Pomeroy Widney High	9	0	0	0	0	1	0	0	0	10	1011
19647331939859	Los Angeles	Los Angeles Unified	Woodrow Wilson Senior High	416	0	28	1	2	8	2	0	0	457	1011
19647331939941	Los Angeles	Los Angeles Unified	John F. Kennedy High	398	6	25	1	28	25	63	0	0	546	1011
19647331995448	Los Angeles	Los Angeles Unified	Francisco Bravo Medical Magnet High	248	0	48	0	16	9	43	0	0	364	1011
19647331995489	Los Angeles	Los Angeles Unified	Los Angeles Unified Alternative Education	348	0	4	1	3	39	23	1	40	459	1011
19647331995794	Los Angeles	Los Angeles Unified	Youth Opportunities Unlimited	85	1	0	0	0	24	0	0	1	111	1011
19647331995836	Los Angeles	Los Angeles Unified	Palisades Charter High	143	2	50	4	6	88	257	6	0	556	1011
19647331996073	Los Angeles	Los Angeles Unified	Tri-C Community Day	8	0	0	0	0	5	0	0	0	13	1011
19647331996115	Los Angeles	Los Angeles Unified	City of Angels	235	3	3	2	7	55	49	0	2	356	1011
19647331996610	Los Angeles	Los Angeles Unified	Los Angeles Leadership Academy	45	0	2	0	0	0	0	0	0	47	1011
19647331996636	Los Angeles	Los Angeles Unified	Community Harvest Charter	23	0	0	0	0	10	0	0	0	33	1011
19647331996651	Los Angeles	Los Angeles Unified	CDS Secondary	13	2	2	0	0	3	5	0	2	27	1011
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	150	0	1	0	0	0	3	0	0	154	1011
19647336018865	Los Angeles	Los Angeles Unified	Fred E. Lull Special Education Center	2	0	0	0	0	0	2	0	0	4	1011
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	46	1	3	0	0	6	1	0	0	57	1011
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	84	0	0	0	1	0	0	0	0	85	1011
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	105	0	2	0	5	4	4	0	0	120	1011
19647336060461	Los Angeles	Los Angeles Unified	Charles Leroy Lowman Special Education Center	5	0	1	0	0	0	1	0	0	7	1011
19647336060495	Los Angeles	Los Angeles Unified	Benjamin Banneker Special Education Center	9	0	0	0	0	1	0	0	0	10	1011
19647336060503	Los Angeles	Los Angeles Unified	Ernest P. Willenberg Special Education Center	8	0	1	0	0	7	1	0	0	17	1011
19647336060511	Los Angeles	Los Angeles Unified	James J. McBride Special Education Center	1	0	0	0	0	1	0	0	0	2	1011
19647336060529	Los Angeles	Los Angeles Unified	Marlton	12	0	0	0	1	4	0	0	0	17	1011
19647336060545	Los Angeles	Los Angeles Unified	Alphonso B. Perez Special Education Center	16	0	0	0	0	0	1	0	0	17	1011
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	120	0	0	0	0	10	0	0	0	130	1011
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	7	0	0	0	0	1	2	0	0	10	1011
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	29	0	0	0	4	1	7	0	0	41	1011
19647740109538	Los Angeles	Lynwood Unified	Marco Antonio Firebaugh High	342	0	0	0	0	11	0	0	0	353	1011
19647740118562	Los Angeles	Lynwood Unified	Kaplan Academy of Southern California	12	0	2	1	0	1	25	0	11	52	1011
19647741935428	Los Angeles	Lynwood Unified	Vista High (Continuation)	67	0	0	0	0	5	0	0	0	72	1011
19647741935436	Los Angeles	Lynwood Unified	Lynwood High	342	0	1	0	1	39	0	0	1	384	1011
19647900120451	Los Angeles	Monrovia Unified	Quest Academy Community Day	0	0	0	0	0	2	0	0	0	2	1011
19647901935899	Los Angeles	Monrovia Unified	Canyon Oaks High	32	0	1	1	1	4	10	0	0	49	1011
19647901935923	Los Angeles	Monrovia Unified	Monrovia High	182	2	12	2	15	40	110	6	0	369	1011
19647901996404	Los Angeles	Monrovia Unified	Mountain Park	21	0	0	1	0	6	8	0	0	36	1011
19648080000001	Los Angeles	Montebello Unified	Nonpublic, Nonsectarian Schools	4	0	0	0	0	0	0	0	0	4	1011
19648081930155	Los Angeles	Montebello Unified	Schurr High	550	0	73	0	6	2	13	7	1	652	1011
19648081930825	Los Angeles	Montebello Unified	Bell Gardens High	627	0	1	1	0	4	5	0	0	638	1011
19648081935998	Los Angeles	Montebello Unified	Montebello High	651	1	5	0	3	5	23	1	2	691	1011
19648081938927	Los Angeles	Montebello Unified	Vail High (Continuation)	106	1	0	0	0	0	2	0	0	109	1011
19648081996388	Los Angeles	Montebello Unified	Montebello Community Day	18	0	0	0	0	0	0	0	0	18	1011
19648400000001	Los Angeles	Norwalk-La Mirada Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1011
19648401933647	Los Angeles	Norwalk-La Mirada Unified	John H. Glenn High	325	0	2	0	10	12	10	2	2	363	1011
19648401934728	Los Angeles	Norwalk-La Mirada Unified	La Mirada High	263	0	40	2	20	23	152	3	2	505	1011
19648401936467	Los Angeles	Norwalk-La Mirada Unified	Norwalk High	405	2	8	3	20	25	29	2	0	494	1011
19648401936475	Los Angeles	Norwalk-La Mirada Unified	El Camino High (Continuation)	104	0	3	0	0	3	12	1	2	125	1011
19648650000001	Los Angeles	Palos Verdes Peninsula Unified	Nonpublic, Nonsectarian Schools	1	0	1	0	0	1	1	0	0	4	1011
19648651933308	Los Angeles	Palos Verdes Peninsula Unified	Rancho del Mar High (Continuation)	7	0	4	0	0	3	25	1	0	40	1011
