CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19643371933332	Los Angeles	Burbank Unified	Monterey High (Continuation)	25	1	2	0	0	2	24	0	2	56	1213
19643371995877	Los Angeles	Burbank Unified	Magnolia Park	1	0	0	0	0	0	3	1	0	5	1213
19643371996099	Los Angeles	Burbank Unified	Options for Youth-Burbank Charter	193	0	5	3	0	5	103	10	1	320	1213
19643520000001	Los Angeles	Centinela Valley Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	0	0	1	1213
19643520118521	Los Angeles	Centinela Valley Union High	Centinela Valley Independent Study	53	0	1	2	1	10	0	0	1	68	1213
19643521930239	Los Angeles	Centinela Valley Union High	R. K. Lloyde High	40	0	0	0	0	8	1	1	2	52	1213
19643521933951	Los Angeles	Centinela Valley Union High	Hawthorne High	257	0	3	6	3	60	9	2	4	344	1213
19643521934926	Los Angeles	Centinela Valley Union High	Lawndale High	323	0	24	2	9	44	22	2	0	426	1213
19643521935048	Los Angeles	Centinela Valley Union High	Leuzinger High	207	0	16	8	6	93	2	3	0	335	1213
19643780000001	Los Angeles	Charter Oak Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	1	0	0	2	1213
19643781930312	Los Angeles	Charter Oak Unified	Arrow High (Continuation)	17	0	0	1	1	0	7	1	0	27	1213
19643781931666	Los Angeles	Charter Oak Unified	Charter Oak High	277	3	17	0	10	15	123	11	0	456	1213
19643781995885	Los Angeles	Charter Oak Unified	Oak Knoll Alternative	2	0	0	0	0	0	4	1	0	7	1213
19643940000001	Los Angeles	Claremont Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	1	0	0	2	1213
19643941931807	Los Angeles	Claremont Unified	San Antonio High (Continuation)	18	0	1	0	0	2	10	0	1	32	1213
19643941931823	Los Angeles	Claremont Unified	Claremont High	199	3	64	3	13	45	244	14	10	595	1213
19644361931617	Los Angeles	Covina-Valley Unified	Fairvalley High (Continuation)	42	0	1	0	0	1	3	0	0	47	1213
19644361932086	Los Angeles	Covina-Valley Unified	Covina High	259	2	17	3	13	10	41	3	0	348	1213
19644361936418	Los Angeles	Covina-Valley Unified	Northview High	309	2	8	3	16	22	39	0	0	399	1213
19644361938372	Los Angeles	Covina-Valley Unified	South Hills High	322	1	52	5	24	17	77	0	0	498	1213
19644440000001	Los Angeles	Culver City Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	3	0	0	4	1213
19644441932201	Los Angeles	Culver City Unified	Culver City High	177	8	63	5	15	131	105	4	0	508	1213
19644441932656	Los Angeles	Culver City Unified	Culver Park High	8	1	2	0	0	6	2	1	0	20	1213
19644511931625	Los Angeles	Downey Unified	Columbus Continuation	166	0	0	0	0	8	9	0	0	183	1213
19644511932441	Los Angeles	Downey Unified	Downey High	755	7	26	2	13	26	83	0	0	912	1213
19644511939164	Los Angeles	Downey Unified	Warren High	721	2	26	1	8	18	65	1	0	842	1213
19644691932482	Los Angeles	Duarte Unified	Duarte High	180	0	11	0	11	20	23	4	0	249	1213
19644691936079	Los Angeles	Duarte Unified	Mt. Olive Innovation and Technology High	34	0	0	0	0	3	1	0	0	38	1213
19645190000001	Los Angeles	El Monte Union High	Nonpublic, Nonsectarian Schools	3	0	0	0	0	0	1	0	0	4	1213
19645191930320	Los Angeles	El Monte Union High	Arroyo High	341	0	145	1	3	1	22	4	0	517	1213
19645191932664	Los Angeles	El Monte Union High	El Monte High	289	0	90	0	0	0	1	0	0	380	1213
19645191932680	Los Angeles	El Monte Union High	Mountain View High	295	0	24	0	2	0	2	1	0	324	1213
19645191937481	Los Angeles	El Monte Union High	Rosemead High	179	1	202	0	0	1	7	5	1	396	1213
19645191938919	Los Angeles	El Monte Union High	Fernando R. Ledesma Continuation High	63	0	2	0	0	0	2	0	0	67	1213
19645191995661	Los Angeles	El Monte Union High	South El Monte High	317	0	14	0	0	0	7	0	0	338	1213
19645191996123	Los Angeles	El Monte Union High	El Monte Union High School Community Day	12	0	0	0	0	1	1	0	0	14	1213
19645270000001	Los Angeles	El Rancho Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1213
19645271932698	Los Angeles	El Rancho Unified	Ruben Salazar Continuation	91	0	0	0	1	0	2	0	0	94	1213
19645271932706	Los Angeles	El Rancho Unified	El Rancho High	628	0	4	0	4	7	9	0	0	652	1213
19645351930353	Los Angeles	El Segundo Unified	Arena High (Continuation)	2	0	1	1	1	0	9	1	0	15	1213
19645351932763	Los Angeles	El Segundo Unified	El Segundo High	70	0	15	1	5	9	137	37	0	274	1213
19645680000001	Los Angeles	Glendale Unified	Nonpublic, Nonsectarian Schools	2	0	0	0	0	0	4	0	0	6	1213
19645681932144	Los Angeles	Glendale Unified	Crescenta Valley High	94	3	223	4	24	5	398	4	0	755	1213
19645681933472	Los Angeles	Glendale Unified	Daily (Allan F.) High (Continuation)	49	0	1	1	6	4	31	0	0	92	1213
19645681933530	Los Angeles	Glendale Unified	Glendale High	170	0	19	1	72	8	309	4	0	583	1213
19645681934082	Los Angeles	Glendale Unified	Herbert Hoover High	94	0	33	0	44	7	250	5	0	433	1213
19645681995497	Los Angeles	Glendale Unified	Verdugo Academy	4	0	1	0	1	0	18	0	0	24	1213
19645681996131	Los Angeles	Glendale Unified	Anderson W. Clark Magnet High	12	0	12	0	15	0	215	2	0	256	1213
19645686099022	Los Angeles	Glendale Unified	College View	1	0	0	0	0	0	1	0	0	2	1213
19645761933597	Los Angeles	Glendora Unified	Glendora High	177	0	32	1	23	4	296	19	0	552	1213
19645761939677	Los Angeles	Glendora Unified	Whitcomb Continuation High	28	0	0	0	1	1	25	3	0	58	1213
19645841996305	Los Angeles	Gorman Elementary	Gorman Learning Center	65	1	5	0	1	6	117	0	1	196	1213
19645920100354	Los Angeles	Hawthorne	Hawthorne Math and Science Academy	83	0	9	1	9	8	2	0	0	112	1213
19646000120543	Los Angeles	Hermosa Beach City Elementary	Opportunities for Learning - Hermosa Beach	77	2	4	0	3	16	77	5	0	184	1213
19646000120550	Los Angeles	Hermosa Beach City Elementary	Options for Youth-Hermosa Beach, Inc.	59	1	2	0	0	5	36	1	1	105	1213
19646341934231	Los Angeles	Inglewood Unified	Inglewood High	211	1	0	0	2	171	2	1	0	388	1213
19646341936046	Los Angeles	Inglewood Unified	Morningside High	153	4	0	5	0	85	1	0	0	248	1213
19646341996529	Los Angeles	Inglewood Unified	City Honors College Preparatory Charter	39	0	3	0	1	43	0	0	0	86	1213
19646341996586	Los Angeles	Inglewood Unified	Animo Inglewood Charter High	98	0	0	0	0	19	0	0	0	117	1213
19646590000001	Los Angeles	La Canada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	3	0	0	3	1213
19646591934611	Los Angeles	La Canada Unified	La Canada High	21	1	102	0	2	1	221	18	0	366	1213
19646831930080	Los Angeles	Las Virgenes Unified	Agoura High	45	1	35	1	2	6	444	0	0	534	1213
19646831931260	Los Angeles	Las Virgenes Unified	Indian Hills Continuation High	4	0	0	0	0	0	10	1	0	15	1213
19646831931781	Los Angeles	Las Virgenes Unified	Calabasas High	27	1	30	1	7	22	378	0	0	466	1213
19646911996438	Los Angeles	Lawndale Elementary	Environmental Charter High	75	0	5	0	0	8	4	0	0	92	1213
19647090100602	Los Angeles	Lennox	Lennox Mathematics, Science and Technology Academy	133	0	0	0	0	0	0	0	2	135	1213
19647091996313	Los Angeles	Lennox	Animo Leadership High	126	0	0	0	0	1	0	0	1	128	1213
19647250000000	Los Angeles	Long Beach Unified	District Office	2	0	0	0	0	1	0	0	0	3	1213
19647250000001	Los Angeles	Long Beach Unified	Nonpublic, Nonsectarian Schools	7	1	2	0	0	6	5	0	0	21	1213
19647250101741	Los Angeles	Long Beach Unified	Select Community Day (Secondary)	1	0	0	0	0	0	0	0	0	1	1213
19647250125153	Los Angeles	Long Beach Unified	Beach High-Intensive Learning Program	5	0	0	0	0	5	2	0	1	13	1213
19647251930411	Los Angeles	Long Beach Unified	Avalon K-12	32	0	0	0	0	0	10	0	0	42	1213
19647251934470	Los Angeles	Long Beach Unified	Jordan High	459	2	39	22	15	125	17	4	1	684	1213
19647251934678	Los Angeles	Long Beach Unified	Lakewood High	360	2	67	11	39	134	219	4	4	840	1213
19647251935758	Los Angeles	Long Beach Unified	Millikan High	527	1	22	7	38	74	232	5	1	907	1213
19647251936947	Los Angeles	Long Beach Unified	Polytechnic High	272	4	230	29	75	293	130	11	2	1046	1213
19647251937176	Los Angeles	Long Beach Unified	Reid High	81	0	3	2	4	28	7	0	0	125	1213
19647251939875	Los Angeles	Long Beach Unified	Wilson High	364	2	73	1	22	94	256	1	4	817	1213
19647251995539	Los Angeles	Long Beach Unified	California Academy of Mathematics and Science	59	0	32	1	24	23	19	1	0	159	1213
19647251995570	Los Angeles	Long Beach Unified	Educational Partnership High	219	2	23	5	6	60	39	0	3	357	1213
19647251995935	Los Angeles	Long Beach Unified	Cabrillo High	339	1	19	16	84	81	8	1	0	549	1213
19647251996503	Los Angeles	Long Beach Unified	Renaissance High School for the Arts	48	0	3	0	1	25	19	0	0	96	1213
19647330000001	Los Angeles	Los Angeles Unified	Nonpublic, Nonsectarian Schools	3	0	1	0	0	1	0	0	4	9	1213
19647330100677	Los Angeles	Los Angeles Unified	High Tech LA	22	0	4	0	1	2	36	1	0	66	1213
19647330100750	Los Angeles	Los Angeles Unified	Wallis Annenberg High	98	0	0	0	0	9	0	0	0	107	1213
19647330100776	Los Angeles	Los Angeles Unified	North Valley Military Institute College Preparator	22	1	0	0	1	0	8	1	0	33	1213
19647330100800	Los Angeles	Los Angeles Unified	Central City Value	92	0	0	0	1	2	0	0	3	98	1213
19647330101196	Los Angeles	Los Angeles Unified	View Park Preparatory Accelerated High	3	0	0	0	0	83	0	1	2	89	1213
19647330101329	Los Angeles	Los Angeles Unified	William J. Johnston Community Day	28	0	0	0	0	4	1	0	0	33	1213
19647330101659	Los Angeles	Los Angeles Unified	Crenshaw Arts-Technology Charter High	2	0	0	0	0	46	0	0	0	48	1213
19647330101675	Los Angeles	Los Angeles Unified	Oscar De La Hoya Animo Charter High	121	0	0	0	0	0	0	0	0	121	1213
19647330101683	Los Angeles	Los Angeles Unified	Renaissance Arts Academy	12	0	0	0	0	2	10	0	0	24	1213
19647330102137	Los Angeles	Los Angeles Unified	Aggeler Community Day	11	0	1	0	0	2	5	0	0	19	1213
19647330102434	Los Angeles	Los Angeles Unified	Animo South Los Angeles Charter	79	2	0	0	0	49	0	0	0	130	1213
19647330102541	Los Angeles	Los Angeles Unified	New Designs Charter	41	0	0	0	0	14	0	0	6	61	1213
19647330102764	Los Angeles	Los Angeles Unified	Richard A. Alonzo Community Day	29	1	0	0	0	4	0	0	0	34	1213
19647330102913	Los Angeles	Los Angeles Unified	Middle College High	47	0	0	0	0	23	0	0	0	70	1213
19647330102921	Los Angeles	Los Angeles Unified	Harbor Teacher Preparation Academy	49	0	7	0	7	20	4	0	0	87	1213
19647330106351	Los Angeles	Los Angeles Unified	Ivy Academia	22	1	2	0	0	6	16	0	0	47	1213
19647330106435	Los Angeles	Los Angeles Unified	Camino Nuevo Charter High	109	0	2	0	1	0	0	1	0	113	1213
19647330106831	Los Angeles	Los Angeles Unified	Animo Venice Charter High	77	0	0	0	0	2	1	0	1	81	1213
19647330106849	Los Angeles	Los Angeles Unified	Animo Pat Brown	99	0	1	0	0	2	0	0	0	102	1213
19647330106864	Los Angeles	Los Angeles Unified	Alliance Gertz-Ressler Richard Merkin 6-12 Complex	91	0	0	0	0	3	0	0	0	94	1213
19647330106997	Los Angeles	Los Angeles Unified	Orthopaedic Hospital	143	2	1	0	1	10	3	0	0	160	1213
19647330107003	Los Angeles	Los Angeles Unified	Northridge Academy High	170	1	8	0	21	12	41	0	0	253	1213
19647330107011	Los Angeles	Los Angeles Unified	International Studies Learning Center at Legacy Hi	78	0	0	0	0	1	0	0	0	79	1213
19647330107755	Los Angeles	Los Angeles Unified	Port of Los Angeles High	133	0	6	4	11	16	1	0	44	215	1213
19647330108878	Los Angeles	Los Angeles Unified	CHAMPS - Charter HS of Arts-Multimedia & Performin	39	0	1	0	0	8	93	18	0	159	1213
19647330108894	Los Angeles	Los Angeles Unified	Alliance Judy Ivie Burton Technology Academy High	115	0	0	0	0	20	0	0	0	135	1213
19647330108936	Los Angeles	Los Angeles Unified	Alliance Collins Family College-Ready High	135	0	0	0	0	0	0	0	0	135	1213
19647330109447	Los Angeles	Los Angeles Unified	Santee Education Complex	279	0	0	0	0	18	0	0	0	297	1213
19647330109454	Los Angeles	Los Angeles Unified	South East High	522	0	2	0	0	2	2	0	0	528	1213
19647330109462	Los Angeles	Los Angeles Unified	Maywood Academy High	245	1	1	0	0	0	0	0	0	247	1213
19647330109512	Los Angeles	Los Angeles Unified	Cal Burke High	72	0	1	0	1	2	1	0	0	77	1213
19647330109553	Los Angeles	Los Angeles Unified	PUC CA Academy for Liberal Studies Early College H	47	0	0	0	1	2	0	0	0	50	1213
19647330109876	Los Angeles	Los Angeles Unified	PUC Community Charter Early College High	88	0	0	0	1	2	2	0	0	93	1213
19647330110304	Los Angeles	Los Angeles Unified	Los Angeles Academy of Arts & Enterprise Charter	34	0	0	0	0	0	0	0	0	34	1213
19647330110668	Los Angeles	Los Angeles Unified	Frida Kahlo High	26	0	0	0	0	0	0	0	0	26	1213
19647330111484	Los Angeles	Los Angeles Unified	New Village Girls Academy	3	0	0	0	0	0	0	0	0	3	1213
19647330111492	Los Angeles	Los Angeles Unified	Alliance College-Ready Academy High No. 5	115	0	0	0	0	21	0	0	0	136	1213
19647330111500	Los Angeles	Los Angeles Unified	Alliance Dr. Olga Mohan High	95	0	1	0	0	4	0	0	0	100	1213
19647330111575	Los Angeles	Los Angeles Unified	Animo Ralph Bunche High	167	0	0	0	0	2	0	0	0	169	1213
19647330111583	Los Angeles	Los Angeles Unified	Animo Jackie Robinson High	127	0	1	1	0	8	0	0	1	138	1213
19647330111625	Los Angeles	Los Angeles Unified	Animo Watts College Preparatory Academy	67	0	0	0	0	19	0	1	0	87	1213
19647330111641	Los Angeles	Los Angeles Unified	Alliance Ouchi-O'Donovan 6-12 Complex	78	0	0	0	0	10	0	0	0	88	1213
19647330111658	Los Angeles	Los Angeles Unified	Alliance Marc & Eva Stern Math and Science	123	0	2	0	0	2	0	0	0	127	1213
19647330112029	Los Angeles	Los Angeles Unified	School of Business and Tourism at Contreras Learni	140	1	2	0	0	0	1	0	0	144	1213
19647330112037	Los Angeles	Los Angeles Unified	East Valley Senior High	160	1	3	0	3	6	7	0	0	180	1213
19647330112045	Los Angeles	Los Angeles Unified	Arleta High	359	3	2	1	3	4	10	0	0	382	1213
19647330112052	Los Angeles	Los Angeles Unified	Panorama High	226	1	5	1	17	3	2	0	0	255	1213
19647330112508	Los Angeles	Los Angeles Unified	Bright Star Secondary Charter Academy	48	0	3	0	0	4	0	0	0	55	1213
19647330112557	Los Angeles	Los Angeles Unified	Frederick Douglass Academy High	5	1	0	0	0	56	0	0	1	63	1213
19647330112870	Los Angeles	Los Angeles Unified	Contreras Learning Center-Los Angeles School of Gl	65	0	1	0	4	1	0	0	0	71	1213
19647330114850	Los Angeles	Los Angeles Unified	West Adams Preparatory High	397	0	1	0	1	25	1	0	0	425	1213
19647330115212	Los Angeles	Los Angeles Unified	Magnolia Science Academy 2	12	0	2	0	1	1	3	0	0	19	1213
19647330115253	Los Angeles	Los Angeles Unified	Discovery Charter Preparatory No. 2	66	0	0	0	0	0	0	0	0	66	1213
19647330116509	Los Angeles	Los Angeles Unified	Alliance Media Arts and Entertainment Design High	99	1	0	0	0	0	0	0	0	100	1213
19647330116954	Los Angeles	Los Angeles Unified	Jack London Community Day	4	0	0	0	0	0	0	0	0	4	1213
19647330117051	Los Angeles	Los Angeles Unified	Edward R. Roybal Learning Center	216	4	11	2	17	3	1	0	0	254	1213
19647330117069	Los Angeles	Los Angeles Unified	Helen Bernstein High	149	0	5	0	9	6	10	0	0	179	1213
19647330117077	Los Angeles	Los Angeles Unified	APEX Academy	67	0	0	0	0	1	6	0	0	74	1213
19647330117598	Los Angeles	Los Angeles Unified	Alliance Health Services Academy High	60	1	0	0	0	34	0	0	0	95	1213
19647330117606	Los Angeles	Los Angeles Unified	Alliance Environmental Science and Technology High	102	0	0	0	6	2	1	0	0	111	1213
19647330117721	Los Angeles	Los Angeles Unified	Contreras Learning Center-Academic Leadership Comm	46	0	1	0	4	1	1	0	0	53	1213
19647330117739	Los Angeles	Los Angeles Unified	Roybal LC-Civitas School of Leadership	50	0	2	0	1	0	0	0	0	53	1213
19647330117747	Los Angeles	Los Angeles Unified	RFK Community Schools-Los Angeles High School of t	46	0	6	1	5	1	0	0	0	59	1213
19647330117754	Los Angeles	Los Angeles Unified	Belmont SH-LA Teacher Preparatory Academy	37	0	2	0	0	1	0	0	0	40	1213
19647330117762	Los Angeles	Los Angeles Unified	RFK Community Schools- for the Visual Arts and Hum	65	0	2	0	2	0	0	0	0	69	1213
19647330117911	Los Angeles	Los Angeles Unified	New Millennium Secondary	17	0	1	1	0	87	2	0	2	110	1213
19647330118158	Los Angeles	Los Angeles Unified	Anahuacalmecac International University Preparator	8	0	0	0	0	0	0	0	0	8	1213
19647330118588	Los Angeles	Los Angeles Unified	Alain Leroy Locke College Prep Academy	91	0	0	1	0	16	0	0	2	110	1213
19647330118596	Los Angeles	Los Angeles Unified	Animo Locke II College Preparatory Academy	84	1	0	0	0	44	0	1	1	131	1213
19647330119651	Los Angeles	Los Angeles Unified	Sun Valley High	163	0	1	0	4	0	3	0	0	171	1213
19647330119685	Los Angeles	Los Angeles Unified	RFK Community Schools-New Open World Academy K-12	31	0	6	0	0	0	0	0	0	37	1213
19647330119693	Los Angeles	Los Angeles Unified	RFK Community Schools-UCLA Community K-12	37	1	13	0	3	1	0	0	0	55	1213
19647330119719	Los Angeles	Los Angeles Unified	School of Engineering and Technology	80	0	1	0	0	0	0	0	0	81	1213
19647330119727	Los Angeles	Los Angeles Unified	Ramon C. Cortines School of Visual and Performing	252	1	16	0	26	36	24	0	0	355	1213
19647330119966	Los Angeles	Los Angeles Unified	Felicitas and Gonzalo Mendez High	64	0	1	0	1	1	1	0	0	68	1213
19647330120071	Los Angeles	Los Angeles Unified	New Designs Charter School-Watts	6	0	0	0	0	4	0	0	0	10	1213
19647330120360	Los Angeles	Los Angeles Unified	Daniel Pearl Journalism & Communications Magnet	30	0	2	0	2	6	17	0	0	57	1213
19647330120808	Los Angeles	Los Angeles Unified	Dorothy V. Johnson Community Day	0	0	0	0	0	3	0	0	0	3	1213
19647330121095	Los Angeles	Los Angeles Unified	RFK Community Schools-Ambassador-Global Leadership	59	2	9	0	1	2	1	0	0	74	1213
19647330121293	Los Angeles	Los Angeles Unified	Alliance Tennenbaum Family Technology High	54	0	6	0	3	1	2	0	0	66	1213
19647330122275	Los Angeles	Los Angeles Unified	Academy of Environmental & Social Policy (ESP) at	59	0	0	0	0	0	0	0	0	59	1213
19647330122283	Los Angeles	Los Angeles Unified	School of Law & Government at Roosevelt High	84	0	0	0	0	0	0	0	0	84	1213
19647330122291	Los Angeles	Los Angeles Unified	Humanitas Art School at Roosevelt High	79	0	0	0	0	0	0	0	0	79	1213
19647330122309	Los Angeles	Los Angeles Unified	School of Science, Technology, Engineering & Math	107	0	0	0	0	0	0	0	0	107	1213
19647330122325	Los Angeles	Los Angeles Unified	Academy of Medical & Health Sciences at Roosevelt	89	0	0	0	0	0	0	0	0	89	1213
19647330122333	Los Angeles	Los Angeles Unified	Math, Science, & Technology Magnet Academy at Roos	72	0	0	0	0	1	0	0	1	74	1213
19647330122341	Los Angeles	Los Angeles Unified	East Los Angeles Performing Arts Academy at Esteba	96	0	0	0	0	0	3	0	0	99	1213
19647330122358	Los Angeles	Los Angeles Unified	Humanitas Academy of Art and Technology at Esteban	65	0	0	0	0	0	0	0	0	65	1213
19647330122366	Los Angeles	Los Angeles Unified	Social Justice Leadership Academy at Esteban E. To	44	0	0	0	0	0	0	0	0	44	1213
19647330122374	Los Angeles	Los Angeles Unified	East Los Angeles Renaissance Academy at Esteban E.	45	0	0	0	0	0	0	0	0	45	1213
19647330122382	Los Angeles	Los Angeles Unified	Engineering and Technology Academy at Esteban E. T	56	0	0	0	0	0	0	0	0	56	1213
19647330122721	Los Angeles	Los Angeles Unified	Aspire Pacific Academy	101	0	0	0	0	0	0	0	0	101	1213
19647330122762	Los Angeles	Los Angeles Unified	Los Angeles Big Picture High	11	0	0	0	0	0	0	0	5	16	1213
19647330124362	Los Angeles	Los Angeles Unified	Valley Academy of Arts and Sciences	79	1	7	0	12	13	39	0	0	151	1213
19647330124370	Los Angeles	Los Angeles Unified	Cesar E. Chavez Learning Academies-Arts,Theatre, E	65	8	0	0	0	3	3	0	0	79	1213
19647330124388	Los Angeles	Los Angeles Unified	Cesar E. Chavez Learning Academies-Social Justice	98	0	0	0	0	1	0	0	0	99	1213
19647330124396	Los Angeles	Los Angeles Unified	Cesar E. Chavez Learning Academies-Academy of Scie	46	1	0	0	0	0	0	0	0	47	1213
19647330124404	Los Angeles	Los Angeles Unified	Cesar E. Chavez Learning Academies-Teacher Prepara	48	0	0	0	0	1	2	0	0	51	1213
19647330124412	Los Angeles	Los Angeles Unified	Los Angeles River at Sonia Sotomayor Learning Acad	48	0	2	0	9	0	0	0	0	59	1213
19647330124420	Los Angeles	Los Angeles Unified	School of History and Dramatic Arts at Sonia Sotom	47	0	2	0	3	0	1	0	0	53	1213
19647330124438	Los Angeles	Los Angeles Unified	ARTLAB at Sonia Sotomayor Learning Academics	30	0	0	0	2	3	0	0	0	35	1213
19647330124461	Los Angeles	Los Angeles Unified	Social Justice Schools: Global Issues Academy at D	56	0	0	0	0	4	0	0	0	60	1213
19647330124479	Los Angeles	Los Angeles Unified	Social Justice Schools: Fine Arts Academy at Dr. M	63	0	0	0	0	10	0	0	1	74	1213
19647330124487	Los Angeles	Los Angeles Unified	Public Service Community at Diego Rivera Learning	49	0	0	0	0	0	0	0	0	49	1213
19647330124495	Los Angeles	Los Angeles Unified	Communication and Technology at Diego Rivera Learn	32	0	0	0	0	2	1	0	0	35	1213
19647330124503	Los Angeles	Los Angeles Unified	Green Design at Diego Rivera Learning Complex	39	0	0	0	0	1	1	0	0	41	1213
19647330124511	Los Angeles	Los Angeles Unified	Performing Arts Community at Diego Rivera Learning	31	0	1	0	0	0	0	0	0	32	1213
19647330124529	Los Angeles	Los Angeles Unified	Rancho Dominguez Preparatory	75	1	4	5	8	37	0	0	0	130	1213
19647330124560	Los Angeles	Los Angeles Unified	Synergy Quantum Academy	44	0	0	0	0	3	0	0	0	47	1213
19647330124883	Los Angeles	Los Angeles Unified	Animo College Preparatory Academy	58	0	0	0	0	6	0	0	4	68	1213
19647330124891	Los Angeles	Los Angeles Unified	Alliance Renee and Meyer Luskin Academy High	41	1	0	0	0	28	0	0	0	70	1213
19647330124933	Los Angeles	Los Angeles Unified	PUC Early College Academy for Leaders and Scholars	25	0	0	0	1	2	2	0	0	30	1213
19647330125963	Los Angeles	Los Angeles Unified	Leadership in Entertainment and Media Arts (LEMA)	51	1	3	0	1	0	0	0	0	56	1213
19647330125989	Los Angeles	Los Angeles Unified	STEM Academy of Hollywood	45	0	1	0	4	1	5	0	0	56	1213
19647330126524	Los Angeles	Los Angeles Unified	Linda Esperanza Marquez High B LIBRA Academy	95	0	0	0	0	1	0	0	0	96	1213
19647330126615	Los Angeles	Los Angeles Unified	Academies of Education and Empowerment at Carson H	49	0	6	6	48	14	2	0	0	125	1213
19647330126623	Los Angeles	Los Angeles Unified	Academy of Medical Arts at Carson High	31	0	6	1	22	9	0	0	0	69	1213
19647331930064	Los Angeles	Los Angeles Unified	William Tell Aggeler Opportunity High	10	0	0	0	0	1	0	0	0	11	1213
19647331930296	Los Angeles	Los Angeles Unified	Harris Newmark Continuation	15	0	0	0	0	1	0	0	0	16	1213
19647331930387	Los Angeles	Los Angeles Unified	Central High	103	0	0	0	1	18	1	0	0	123	1213
19647331930403	Los Angeles	Los Angeles Unified	Whitney Young Continuation	2	0	0	0	0	10	0	0	0	12	1213
19647331930429	Los Angeles	Los Angeles Unified	View Park Continuation	2	0	0	0	0	1	0	0	1	4	1213
19647331930486	Los Angeles	Los Angeles Unified	Moneta Continuation	13	0	0	0	0	3	0	0	0	16	1213
19647331930551	Los Angeles	Los Angeles Unified	San Antonio Continuation	88	0	0	0	0	1	0	0	0	89	1213
19647331930577	Los Angeles	Los Angeles Unified	Pueblo de Los Angeles Continuation	23	0	0	0	0	0	0	0	0	23	1213
19647331930619	Los Angeles	Los Angeles Unified	Harold McAlister High (Opportunity)	25	0	0	0	0	3	1	0	0	29	1213
19647331930650	Los Angeles	Los Angeles Unified	Phineas Banning Senior High	432	0	0	7	5	10	9	0	1	464	1213
19647331930692	Los Angeles	Los Angeles Unified	Thomas Riley High	48	0	0	0	0	19	0	0	0	67	1213
19647331930734	Los Angeles	Los Angeles Unified	Angel's Gate (Continuation)	7	0	0	0	0	3	2	0	0	12	1213
19647331930783	Los Angeles	Los Angeles Unified	Phoenix Continuation	25	0	0	0	0	6	2	0	0	33	1213
19647331930791	Los Angeles	Los Angeles Unified	Mt. Lukens Continuation	21	0	0	0	0	3	2	0	0	26	1213
19647331930866	Los Angeles	Los Angeles Unified	Bell Senior High	709	1	2	0	0	2	9	0	0	723	1213
19647331930924	Los Angeles	Los Angeles Unified	Belmont Senior High	160	0	14	0	11	4	1	0	0	190	1213
19647331930940	Los Angeles	Los Angeles Unified	John R. Wooden High	17	0	1	0	0	1	0	0	0	19	1213
19647331930973	Los Angeles	Los Angeles Unified	Simon Rodia Continuation	7	0	0	0	0	1	0	0	0	8	1213
19647331931047	Los Angeles	Los Angeles Unified	Birmingham Community Charter High	408	1	11	4	10	46	52	3	0	535	1213
19647331931336	Los Angeles	Los Angeles Unified	Cheviot Hills Continuation	12	0	0	0	0	6	0	0	0	18	1213
19647331931377	Los Angeles	Los Angeles Unified	Amelia Earhart Continuation	34	0	0	0	0	0	0	0	0	34	1213
19647331931385	Los Angeles	Los Angeles Unified	Albert Einstein Continuation	17	1	0	0	0	2	0	0	0	20	1213
19647331931393	Los Angeles	Los Angeles Unified	Highland Park Continuation	20	0	0	0	0	0	0	0	0	20	1213
19647331931419	Los Angeles	Los Angeles Unified	Miguel Leonis Continuation	4	0	0	0	0	0	2	0	0	6	1213
19647331931435	Los Angeles	Los Angeles Unified	Robert H. Lewis Continuation	33	0	0	0	1	1	0	0	0	35	1213
19647331931450	Los Angeles	Los Angeles Unified	Jack London Continuation	12	0	0	0	0	0	0	0	0	12	1213
19647331931468	Los Angeles	Los Angeles Unified	Metropolitan Continuation	38	0	0	0	0	1	0	0	0	39	1213
19647331931476	Los Angeles	Los Angeles Unified	Canoga Park Senior High	243	0	16	2	4	20	27	0	0	312	1213
19647331931484	Los Angeles	Los Angeles Unified	Mission Continuation	21	0	0	0	0	0	0	0	0	21	1213
19647331931500	Los Angeles	Los Angeles Unified	Owensmouth Continuation	43	0	0	0	0	0	1	0	0	44	1213
19647331931518	Los Angeles	Los Angeles Unified	George S. Patton Continuation	6	0	0	0	1	1	0	0	0	8	1213
19647331931526	Los Angeles	Los Angeles Unified	Carson Senior High	154	5	9	13	86	71	8	0	0	346	1213
19647331931534	Los Angeles	Los Angeles Unified	Will Rogers Continuation	35	0	0	0	0	1	0	0	0	36	1213
19647331931559	Los Angeles	Los Angeles Unified	Stoney Point Continuation	11	0	1	1	1	3	2	0	0	19	1213
